User_ID,Transaction_Time,Amount,Transaction_Type,Location,Status,Is_Fraud
User_1484,2025-05-18 07:55:40.028536,4325.26,TRANSFER,ATM,FAILED,NO
User_4396,2026-02-15 07:55:40.028541,6364.21,TRANSFER,BRANCH,COMPLETED,NO
User_3578,2025-08-21 07:55:40.028546,9265.87,TRANSFER,ATM,FAILED,NO
User_4327,2025-04-10 07:55:40.028550,9008.06,WITHDRAWAL,ONLINE,FAILED,NO
User_4262,2025-11-16 07:55:40.028555,2458.1,DEPOSIT,ONLINE,PENDING,NO
User_3825,2025-08-09 07:55:40.028560,2628.36,DEPOSIT,BRANCH,FAILED,NO
User_4665,2025-05-16 07:55:40.028565,6048.77,DEPOSIT,ONLINE,FAILED,NO
User_4332,2025-07-08 07:55:40.028570,1377.95,DEPOSIT,ATM,FAILED,NO
User_3866,2025-04-28 07:55:40.028575,9899.44,TRANSFER,ATM,COMPLETED,NO
User_434,2025-03-02 07:55:40.028580,4482.32,DEPOSIT,BRANCH,COMPLETED,NO
User_4177,2025-09-23 07:55:40.028588,4248.15,WITHDRAWAL,BRANCH,FAILED,NO
User_3129,2025-03-08 07:55:40.028593,7084.02,DEPOSIT,BRANCH,COMPLETED,NO
User_3581,2025-06-03 07:55:40.028598,9462.56,TRANSFER,BRANCH,PENDING,NO
User_3188,2025-04-20 07:55:40.028605,1927.28,TRANSFER,ONLINE,COMPLETED,NO
User_2523,2025-08-08 07:55:40.028610,8846.54,TRANSFER,ATM,PENDING,NO
User_3175,2025-12-17 07:55:40.028615,9666.59,WITHDRAWAL,ATM,COMPLETED,NO
User_175,2026-02-24 07:55:40.028620,1425.51,WITHDRAWAL,ATM,PENDING,NO
User_3745,2025-05-04 07:55:40.028625,2671.17,WITHDRAWAL,BRANCH,FAILED,NO
User_581,2025-03-30 07:55:40.028630,2338.67,TRANSFER,BRANCH,PENDING,NO
User_1749,2026-02-24 07:55:40.028635,9737.54,WITHDRAWAL,BRANCH,PENDING,NO
User_2226,2025-12-28 07:55:40.028643,2742.87,WITHDRAWAL,ONLINE,COMPLETED,NO
User_3724,2025-10-12 07:55:40.028648,3111.39,DEPOSIT,BRANCH,COMPLETED,NO
User_1739,2025-08-10 07:55:40.028653,3767.48,TRANSFER,ONLINE,COMPLETED,NO
User_1878,2025-05-30 07:55:40.028658,7270.53,WITHDRAWAL,ONLINE,COMPLETED,NO
User_3276,2025-04-01 07:55:40.028663,2205.39,DEPOSIT,ATM,COMPLETED,NO
User_3223,2025-04-03 07:55:40.028668,9782.97,TRANSFER,BRANCH,FAILED,NO
User_2206,2025-09-14 07:55:40.028673,61.31,WITHDRAWAL,BRANCH,FAILED,NO
User_1527,2025-12-23 07:55:40.028678,1184.83,DEPOSIT,ONLINE,FAILED,NO
User_1740,2025-08-17 07:55:40.028682,7264.3,DEPOSIT,ATM,FAILED,NO
User_602,2025-07-11 07:55:40.028687,2565.18,TRANSFER,BRANCH,COMPLETED,NO
User_2489,2025-09-06 07:55:40.028692,5062.42,TRANSFER,ATM,FAILED,NO
User_2500,2025-11-15 07:55:40.028697,9664.35,DEPOSIT,ATM,PENDING,NO
User_4305,2025-11-10 07:55:40.028701,2842.28,DEPOSIT,ATM,FAILED,NO
User_2501,2026-01-16 07:55:40.028706,2649.39,TRANSFER,ATM,FAILED,NO
User_2119,2025-09-16 07:55:40.028711,4258.02,WITHDRAWAL,ONLINE,PENDING,NO
User_491,2026-01-10 07:55:40.028716,5282.28,WITHDRAWAL,ONLINE,PENDING,NO
User_2493,2025-08-09 07:55:40.028721,6907.42,WITHDRAWAL,ATM,PENDING,NO
User_2347,2025-12-23 07:55:40.028726,2891.51,TRANSFER,ATM,FAILED,NO
User_349,2025-12-22 07:55:40.028730,5677.37,TRANSFER,ATM,COMPLETED,NO
User_2605,2025-06-09 07:55:40.028735,943.33,WITHDRAWAL,ONLINE,FAILED,NO
User_1690,2025-08-31 07:55:40.028740,8272.72,WITHDRAWAL,ONLINE,PENDING,NO
User_893,2025-09-06 07:55:40.028745,7005.64,WITHDRAWAL,ATM,FAILED,NO
User_2864,2025-05-20 07:55:40.028752,8736.43,TRANSFER,ONLINE,PENDING,NO
User_1226,2026-02-14 07:55:40.028757,4910.49,DEPOSIT,ATM,FAILED,NO
User_4711,2025-07-04 07:55:40.028762,1311.69,WITHDRAWAL,ATM,FAILED,NO
User_1002,2025-04-19 07:55:40.028767,8370.67,TRANSFER,ATM,FAILED,NO
User_1527,2026-01-12 07:55:40.028772,6222.27,TRANSFER,ATM,PENDING,NO
User_1773,2025-05-30 07:55:40.028777,7109.93,WITHDRAWAL,BRANCH,FAILED,NO
User_3384,2025-07-06 07:55:40.028782,61.77,WITHDRAWAL,BRANCH,FAILED,NO
User_575,2025-11-13 07:55:40.028787,7236.23,TRANSFER,ATM,COMPLETED,NO
User_2176,2025-08-27 07:55:40.028792,8486.19,WITHDRAWAL,ONLINE,COMPLETED,NO
User_2756,2025-07-15 07:55:40.028797,1962.91,DEPOSIT,BRANCH,COMPLETED,NO
User_1456,2026-01-09 07:55:40.028802,1952.85,WITHDRAWAL,ONLINE,PENDING,NO
User_1267,2025-08-24 07:55:40.028807,8198.58,TRANSFER,BRANCH,FAILED,NO
User_3356,2025-08-12 07:55:40.028812,5708.05,DEPOSIT,ATM,PENDING,NO
User_4277,2025-12-31 07:55:40.028817,7865.13,TRANSFER,ATM,PENDING,NO
User_2120,2025-11-20 07:55:40.028821,1279.51,TRANSFER,ATM,FAILED,NO
User_4066,2025-11-19 07:55:40.028827,1053.19,DEPOSIT,BRANCH,COMPLETED,NO
User_1935,2025-04-30 07:55:40.028831,3391.57,TRANSFER,BRANCH,PENDING,NO
User_3942,2025-10-15 07:55:40.028837,9561.58,WITHDRAWAL,ONLINE,COMPLETED,YES
User_3421,2025-12-31 07:55:40.028842,1759.21,WITHDRAWAL,BRANCH,FAILED,NO
User_4820,2025-08-18 07:55:40.028847,7174.52,WITHDRAWAL,ONLINE,FAILED,NO
User_1057,2025-05-01 07:55:40.028852,1090.11,DEPOSIT,ATM,PENDING,NO
User_2642,2025-06-07 07:55:40.028856,4815.89,DEPOSIT,ONLINE,FAILED,NO
User_1629,2025-07-25 07:55:40.028861,5644.72,TRANSFER,ATM,FAILED,NO
User_1537,2025-07-12 07:55:40.028866,285.12,TRANSFER,ATM,FAILED,NO
User_4222,2025-09-15 07:55:40.028871,6132.06,TRANSFER,ATM,FAILED,NO
User_513,2025-09-04 07:55:40.028875,6265.3,WITHDRAWAL,ONLINE,PENDING,NO
User_3969,2026-02-06 07:55:40.028880,1149.14,TRANSFER,ONLINE,PENDING,NO
User_3822,2025-05-03 07:55:40.028885,3092.62,TRANSFER,ATM,PENDING,NO
User_2412,2025-06-19 07:55:40.028890,530.65,TRANSFER,ONLINE,PENDING,NO
User_3342,2025-07-08 07:55:40.029019,634.6,DEPOSIT,ATM,COMPLETED,NO
User_613,2026-01-29 07:55:40.029024,7807.92,WITHDRAWAL,BRANCH,FAILED,NO
User_2527,2025-09-28 07:55:40.029029,6166.92,WITHDRAWAL,BRANCH,COMPLETED,NO
User_4044,2025-12-16 07:55:40.029037,2345.5,DEPOSIT,ONLINE,FAILED,NO
User_3237,2026-02-05 07:55:40.029042,7512.77,TRANSFER,ATM,PENDING,NO
User_58,2025-11-24 07:55:40.029047,4873.19,WITHDRAWAL,BRANCH,PENDING,NO
User_4175,2025-12-29 07:55:40.029052,4123.9,WITHDRAWAL,BRANCH,FAILED,NO
User_2899,2025-03-04 07:55:40.029056,9465.48,WITHDRAWAL,ONLINE,COMPLETED,YES
User_260,2025-07-07 07:55:40.029061,6626.48,DEPOSIT,BRANCH,FAILED,NO
User_2887,2025-07-22 07:55:40.029066,2119.97,TRANSFER,BRANCH,PENDING,NO
User_2957,2025-05-25 07:55:40.029071,8689.01,WITHDRAWAL,BRANCH,FAILED,NO
User_1507,2025-04-21 07:55:40.029076,3910.46,WITHDRAWAL,ATM,FAILED,NO
User_3699,2025-12-09 07:55:40.029081,9503.18,WITHDRAWAL,BRANCH,PENDING,NO
User_3186,2025-09-26 07:55:40.029086,1946.79,WITHDRAWAL,ATM,FAILED,NO
User_4099,2025-06-28 07:55:40.029090,3757.22,DEPOSIT,ATM,FAILED,NO
User_3071,2025-03-30 07:55:40.029095,7546.06,DEPOSIT,BRANCH,PENDING,NO
User_1292,2025-03-30 07:55:40.029100,8578.24,DEPOSIT,BRANCH,COMPLETED,NO
User_2324,2025-05-12 07:55:40.029105,4719.39,DEPOSIT,BRANCH,FAILED,NO
User_477,2025-10-14 07:55:40.029110,3213.06,TRANSFER,ATM,PENDING,NO
User_2801,2025-05-03 07:55:40.029115,5296.22,TRANSFER,ONLINE,PENDING,NO
User_2951,2025-07-27 07:55:40.029119,5653.69,TRANSFER,ATM,COMPLETED,NO
User_2815,2025-06-04 07:55:40.029124,7205.82,WITHDRAWAL,ATM,FAILED,NO
User_2034,2025-07-11 07:55:40.029129,4711.12,WITHDRAWAL,ATM,COMPLETED,NO
User_2971,2025-10-07 07:55:40.029134,2480.05,TRANSFER,ONLINE,PENDING,NO
User_3212,2025-07-27 07:55:40.029138,8316.49,DEPOSIT,BRANCH,FAILED,NO
User_927,2025-03-27 07:55:40.029143,2961.58,DEPOSIT,ATM,FAILED,NO
User_987,2025-04-03 07:55:40.029148,8653.39,TRANSFER,ONLINE,PENDING,NO
User_1188,2025-12-27 07:55:40.029157,8693.91,TRANSFER,BRANCH,PENDING,NO
User_727,2025-05-01 07:55:40.029162,9064.85,TRANSFER,BRANCH,COMPLETED,NO
User_3069,2025-10-27 07:55:40.029167,5031.38,DEPOSIT,BRANCH,FAILED,NO
User_3756,2025-08-25 07:55:40.029172,9550.06,TRANSFER,ONLINE,FAILED,NO
User_672,2025-12-22 07:55:40.029177,4191.32,DEPOSIT,ATM,FAILED,NO
User_123,2026-02-18 07:55:40.029182,2288.27,TRANSFER,ONLINE,PENDING,NO
User_4379,2025-06-18 07:55:40.029187,6851.0,TRANSFER,ATM,COMPLETED,NO
User_3695,2025-08-13 07:55:40.029192,5036.12,WITHDRAWAL,ATM,PENDING,NO
User_4851,2025-07-15 07:55:40.029201,3921.55,DEPOSIT,BRANCH,COMPLETED,NO
User_363,2025-04-03 07:55:40.029206,2714.04,TRANSFER,ATM,FAILED,NO
User_3789,2025-06-10 07:55:40.029211,8676.26,DEPOSIT,ATM,PENDING,NO
User_3988,2026-02-16 07:55:40.029216,8100.55,WITHDRAWAL,ATM,PENDING,NO
User_781,2025-05-30 07:55:40.029220,3419.94,WITHDRAWAL,BRANCH,PENDING,NO
User_1377,2025-11-21 07:55:40.029225,125.53,TRANSFER,BRANCH,COMPLETED,NO
User_4575,2025-05-17 07:55:40.029230,945.99,TRANSFER,ATM,FAILED,NO
User_1733,2025-04-05 07:55:40.029235,4990.52,WITHDRAWAL,ATM,COMPLETED,NO
User_2480,2026-02-19 07:55:40.029240,5305.17,WITHDRAWAL,ONLINE,PENDING,NO
User_1459,2025-11-18 07:55:40.029245,557.7,TRANSFER,BRANCH,COMPLETED,NO
User_1567,2025-06-15 07:55:40.029250,4529.13,DEPOSIT,ATM,PENDING,NO
User_671,2026-01-27 07:55:40.029255,9979.82,WITHDRAWAL,BRANCH,COMPLETED,NO
User_3851,2025-06-16 07:55:40.029260,8817.01,WITHDRAWAL,BRANCH,FAILED,NO
User_3353,2026-01-19 07:55:40.029264,1513.85,WITHDRAWAL,BRANCH,PENDING,NO
User_3630,2025-09-05 07:55:40.029269,143.63,DEPOSIT,ATM,FAILED,NO
User_3779,2026-02-22 07:55:40.029274,3265.35,WITHDRAWAL,BRANCH,COMPLETED,NO
User_1570,2025-09-13 07:55:40.029279,8857.19,DEPOSIT,ONLINE,FAILED,NO
User_4585,2026-02-11 07:55:40.029284,3164.79,TRANSFER,ONLINE,PENDING,NO
User_2975,2025-11-10 07:55:40.029289,6977.11,DEPOSIT,ATM,FAILED,NO
User_4861,2025-11-14 07:55:40.029293,4744.8,TRANSFER,ONLINE,FAILED,NO
User_294,2025-03-23 07:55:40.029298,9945.93,TRANSFER,BRANCH,FAILED,NO
User_668,2025-05-06 07:55:40.029303,5471.12,DEPOSIT,BRANCH,PENDING,NO
User_2445,2025-03-31 07:55:40.029308,603.94,TRANSFER,BRANCH,FAILED,NO
User_487,2025-08-28 07:55:40.029313,6898.53,TRANSFER,ONLINE,FAILED,NO
User_3071,2025-12-10 07:55:40.029318,5594.99,TRANSFER,ONLINE,PENDING,NO
User_820,2025-09-13 07:55:40.029323,8464.16,DEPOSIT,BRANCH,COMPLETED,NO
User_2809,2025-10-11 07:55:40.029328,5398.88,TRANSFER,BRANCH,FAILED,NO
User_3547,2026-02-07 07:55:40.029332,59.51,DEPOSIT,ONLINE,FAILED,NO
User_155,2025-10-02 07:55:40.029337,2435.72,DEPOSIT,ONLINE,FAILED,NO
User_4791,2025-04-16 07:55:40.029342,3297.07,WITHDRAWAL,ATM,PENDING,NO
User_3604,2026-01-11 07:55:40.029347,6375.33,DEPOSIT,ATM,COMPLETED,NO
User_3567,2025-08-25 07:55:40.029354,5427.63,WITHDRAWAL,ONLINE,FAILED,NO
User_3461,2025-06-11 07:55:40.029359,1216.81,WITHDRAWAL,BRANCH,PENDING,NO
User_2446,2025-03-16 07:55:40.029364,848.87,DEPOSIT,ONLINE,FAILED,NO
User_1371,2025-08-24 07:55:40.029369,8201.1,DEPOSIT,ATM,PENDING,NO
User_1761,2025-02-28 07:55:40.029374,1264.87,TRANSFER,ATM,PENDING,NO
User_1912,2025-07-21 07:55:40.029379,2440.2,TRANSFER,ATM,PENDING,NO
User_3784,2025-07-08 07:55:40.029384,4958.63,WITHDRAWAL,BRANCH,PENDING,NO
User_791,2025-06-18 07:55:40.029388,4948.81,WITHDRAWAL,ONLINE,PENDING,NO
User_1146,2025-10-08 07:55:40.029393,7731.63,WITHDRAWAL,ONLINE,FAILED,NO
User_1979,2025-04-04 07:55:40.029398,411.32,TRANSFER,ONLINE,PENDING,NO
User_1782,2026-01-04 07:55:40.029406,8025.08,WITHDRAWAL,ONLINE,PENDING,NO
User_3594,2025-05-01 07:55:40.029411,9284.86,TRANSFER,ONLINE,COMPLETED,YES
User_4061,2025-06-28 07:55:40.029416,5673.57,WITHDRAWAL,ONLINE,PENDING,NO
User_1824,2025-11-03 07:55:40.029420,8034.07,WITHDRAWAL,ATM,FAILED,NO
User_1147,2025-12-29 07:55:40.029425,1944.9,TRANSFER,BRANCH,PENDING,NO
User_4463,2025-06-13 07:55:40.029430,4495.77,DEPOSIT,BRANCH,FAILED,NO
User_2814,2025-08-03 07:55:40.029435,9852.75,DEPOSIT,ONLINE,COMPLETED,YES
User_3235,2026-02-15 07:55:40.029440,2989.03,TRANSFER,BRANCH,COMPLETED,NO
User_839,2025-08-28 07:55:40.029445,7754.45,TRANSFER,BRANCH,PENDING,NO
User_3320,2025-10-08 07:55:40.029450,4422.15,TRANSFER,ATM,PENDING,NO
User_3183,2025-10-28 07:55:40.029455,6410.46,WITHDRAWAL,ONLINE,PENDING,NO
User_2197,2025-04-09 07:55:40.029460,9408.34,DEPOSIT,ONLINE,COMPLETED,YES
User_55,2025-03-21 07:55:40.029465,1685.39,TRANSFER,ONLINE,PENDING,NO
User_2607,2025-04-15 07:55:40.029470,2882.67,TRANSFER,ONLINE,PENDING,NO
User_3067,2025-09-15 07:55:40.029475,7101.29,TRANSFER,BRANCH,PENDING,NO
User_1633,2025-12-29 07:55:40.029480,8170.09,WITHDRAWAL,BRANCH,COMPLETED,NO
User_1859,2025-09-27 07:55:40.029485,8847.14,TRANSFER,ONLINE,COMPLETED,NO
User_2668,2025-03-21 07:55:40.029490,3029.27,TRANSFER,ONLINE,FAILED,NO
User_2141,2025-06-03 07:55:40.029495,1434.58,WITHDRAWAL,BRANCH,COMPLETED,NO
User_4142,2025-12-23 07:55:40.029500,6080.67,DEPOSIT,BRANCH,COMPLETED,NO
User_2842,2025-09-12 07:55:40.029505,8688.85,TRANSFER,BRANCH,COMPLETED,NO
User_3660,2025-08-28 07:55:40.029509,3239.28,WITHDRAWAL,ATM,FAILED,NO
User_517,2025-04-01 07:55:40.029517,6298.5,TRANSFER,ATM,PENDING,NO
User_1901,2025-03-13 07:55:40.029522,924.62,WITHDRAWAL,ONLINE,COMPLETED,NO
User_4659,2025-08-07 07:55:40.029527,4104.3,TRANSFER,ATM,FAILED,NO
User_266,2025-12-16 07:55:40.029532,8588.3,WITHDRAWAL,ONLINE,FAILED,NO
User_2605,2025-03-04 07:55:40.029536,9260.8,DEPOSIT,BRANCH,COMPLETED,NO
User_1112,2026-02-18 07:55:40.029541,5709.09,TRANSFER,ATM,COMPLETED,NO
User_2504,2026-02-12 07:55:40.029546,5707.33,WITHDRAWAL,ATM,PENDING,NO
User_1357,2025-08-06 07:55:40.029551,4559.32,TRANSFER,BRANCH,COMPLETED,NO
User_4691,2025-08-12 07:55:40.029556,9638.17,TRANSFER,ATM,COMPLETED,NO
User_4835,2025-04-28 07:55:40.029561,1821.91,WITHDRAWAL,ATM,PENDING,NO
User_968,2025-07-05 07:55:40.029566,6877.59,TRANSFER,ONLINE,COMPLETED,NO
User_1787,2025-03-15 07:55:40.029570,4948.76,TRANSFER,ATM,COMPLETED,NO
User_78,2025-09-17 07:55:40.029576,1060.11,TRANSFER,ATM,COMPLETED,NO
User_1191,2026-01-22 07:55:40.029580,5899.19,WITHDRAWAL,BRANCH,PENDING,NO
User_3374,2025-04-18 07:55:40.029588,817.49,TRANSFER,ATM,FAILED,NO
User_4348,2026-01-31 07:55:40.029593,4312.78,TRANSFER,ATM,FAILED,NO
User_2995,2025-04-29 07:55:40.029598,6717.49,WITHDRAWAL,ONLINE,FAILED,NO
User_3613,2025-03-19 07:55:40.029603,1558.32,WITHDRAWAL,ATM,COMPLETED,NO
User_2262,2025-08-12 07:55:40.029608,8606.15,WITHDRAWAL,ONLINE,FAILED,NO
User_4470,2025-07-26 07:55:40.029612,6358.05,TRANSFER,ONLINE,FAILED,NO
User_3081,2025-05-26 07:55:40.029617,3540.93,WITHDRAWAL,ONLINE,FAILED,NO
User_3762,2025-04-03 07:55:40.029622,4014.56,DEPOSIT,ONLINE,COMPLETED,NO
User_1555,2025-04-23 07:55:40.029627,3042.97,DEPOSIT,BRANCH,FAILED,NO
User_2933,2026-02-27 07:55:40.029632,1897.6,WITHDRAWAL,ATM,COMPLETED,NO
User_3969,2025-07-01 07:55:40.029637,1822.08,DEPOSIT,ATM,PENDING,NO
User_2143,2025-04-19 07:55:40.029642,4721.11,TRANSFER,ONLINE,PENDING,NO
User_3454,2026-01-06 07:55:40.029647,9556.55,DEPOSIT,BRANCH,FAILED,NO
User_2112,2025-04-18 07:55:40.029652,2683.46,DEPOSIT,ONLINE,COMPLETED,NO
User_1978,2026-01-31 07:55:40.029657,4800.57,WITHDRAWAL,ONLINE,FAILED,NO
User_3485,2025-10-01 07:55:40.029662,4860.86,TRANSFER,ONLINE,FAILED,NO
User_2517,2025-07-07 07:55:40.029667,1680.52,WITHDRAWAL,BRANCH,COMPLETED,NO
User_2772,2025-12-13 07:55:40.029672,9572.86,WITHDRAWAL,ONLINE,FAILED,NO
User_3989,2025-03-30 07:55:40.029679,8970.64,TRANSFER,BRANCH,COMPLETED,NO
User_1857,2025-05-21 07:55:40.029684,2884.4,DEPOSIT,BRANCH,PENDING,NO
User_4323,2026-02-10 07:55:40.029689,8997.68,TRANSFER,ONLINE,COMPLETED,NO
User_3344,2025-05-17 07:55:40.029694,5890.47,TRANSFER,BRANCH,FAILED,NO
User_1318,2025-03-17 07:55:40.029699,1089.11,DEPOSIT,ONLINE,PENDING,NO
User_2238,2025-05-24 07:55:40.029704,4951.4,WITHDRAWAL,ONLINE,COMPLETED,NO
User_4097,2025-09-21 07:55:40.029708,2884.1,DEPOSIT,ONLINE,PENDING,NO
User_991,2025-07-03 07:55:40.029713,168.51,DEPOSIT,BRANCH,PENDING,NO
User_3724,2026-02-15 07:55:40.029718,6344.84,DEPOSIT,ATM,PENDING,NO
User_2817,2025-07-14 07:55:40.029722,2829.84,DEPOSIT,ATM,PENDING,NO
User_231,2025-10-03 07:55:40.029727,7532.96,TRANSFER,BRANCH,COMPLETED,NO
User_768,2026-01-30 07:55:40.029732,5027.6,DEPOSIT,ATM,PENDING,NO
User_95,2025-09-04 07:55:40.029737,4753.06,WITHDRAWAL,BRANCH,FAILED,NO
User_4973,2025-08-03 07:55:40.029742,9543.22,WITHDRAWAL,ATM,COMPLETED,NO
User_3739,2025-03-07 07:55:40.029747,1545.47,TRANSFER,BRANCH,COMPLETED,NO
User_245,2025-05-31 07:55:40.029752,6534.66,TRANSFER,ONLINE,FAILED,NO
User_36,2025-05-26 07:55:40.029756,6164.8,TRANSFER,BRANCH,FAILED,NO
User_1964,2025-08-04 07:55:40.029761,1786.66,TRANSFER,ONLINE,PENDING,NO
User_99,2026-01-05 07:55:40.029766,1269.75,DEPOSIT,ATM,PENDING,NO
User_3903,2025-11-15 07:55:40.029771,6292.65,TRANSFER,ONLINE,COMPLETED,NO
User_1939,2025-07-22 07:55:40.029775,6769.81,WITHDRAWAL,ONLINE,COMPLETED,NO
User_2592,2025-10-28 07:55:40.029781,1551.16,DEPOSIT,ATM,FAILED,NO
User_4803,2025-09-25 07:55:40.029785,8734.38,WITHDRAWAL,ATM,FAILED,NO
User_1571,2025-11-26 07:55:40.029790,7528.22,TRANSFER,ONLINE,PENDING,NO
User_4401,2025-06-16 07:55:40.029795,4192.42,DEPOSIT,ATM,FAILED,NO
User_2965,2025-05-06 07:55:40.029800,3684.46,DEPOSIT,ONLINE,PENDING,NO
User_4351,2025-06-06 07:55:40.029805,91.02,DEPOSIT,ATM,PENDING,NO
User_2417,2026-02-25 07:55:40.029810,9947.74,DEPOSIT,ATM,COMPLETED,NO
User_3912,2025-04-27 07:55:40.029815,9166.75,TRANSFER,BRANCH,FAILED,NO
User_3567,2025-07-30 07:55:40.029819,3430.53,DEPOSIT,ATM,FAILED,NO
User_3592,2025-10-26 07:55:40.029824,508.98,DEPOSIT,BRANCH,FAILED,NO
User_3201,2026-01-27 07:55:40.029829,47.45,WITHDRAWAL,BRANCH,FAILED,NO
User_577,2026-02-25 07:55:40.029837,2939.88,DEPOSIT,BRANCH,FAILED,NO
User_1065,2025-06-24 07:55:40.029842,940.63,DEPOSIT,ONLINE,FAILED,NO
User_5,2025-09-26 07:55:40.029847,7324.25,WITHDRAWAL,BRANCH,COMPLETED,NO
User_4605,2025-10-27 07:55:40.029852,5723.79,TRANSFER,BRANCH,COMPLETED,NO
User_4047,2025-07-07 07:55:40.029857,5087.49,WITHDRAWAL,ATM,FAILED,NO
User_4613,2025-03-17 07:55:40.029862,4933.63,DEPOSIT,BRANCH,COMPLETED,NO
User_3083,2025-04-08 07:55:40.029867,5823.74,WITHDRAWAL,ONLINE,COMPLETED,NO
User_2817,2025-04-04 07:55:40.029872,288.97,TRANSFER,BRANCH,FAILED,NO
User_2727,2025-04-04 07:55:40.029876,9710.83,DEPOSIT,ATM,PENDING,NO
User_3576,2025-05-03 07:55:40.029881,7091.02,TRANSFER,ATM,FAILED,NO
User_4637,2025-10-02 07:55:40.029886,9207.97,DEPOSIT,ONLINE,COMPLETED,YES
User_1284,2025-03-06 07:55:40.029891,4500.11,DEPOSIT,BRANCH,FAILED,NO
User_4705,2025-11-14 07:55:40.029896,9326.27,DEPOSIT,ONLINE,PENDING,NO
User_1770,2025-12-09 07:55:40.029900,920.27,WITHDRAWAL,BRANCH,PENDING,NO
User_4776,2026-02-27 07:55:40.029905,6822.46,TRANSFER,ATM,COMPLETED,NO
User_2572,2026-02-01 07:55:40.029910,393.51,TRANSFER,ATM,FAILED,NO
User_4555,2025-07-24 07:55:40.029915,5161.5,WITHDRAWAL,BRANCH,PENDING,NO
User_2325,2025-09-06 07:55:40.029920,2914.86,WITHDRAWAL,ONLINE,FAILED,NO
User_451,2025-05-28 07:55:40.029924,4639.38,WITHDRAWAL,BRANCH,COMPLETED,NO
User_3797,2025-11-25 07:55:40.029929,8134.35,TRANSFER,ATM,COMPLETED,NO
User_1805,2025-06-16 07:55:40.029934,3449.03,WITHDRAWAL,BRANCH,COMPLETED,NO
User_1390,2025-07-23 07:55:40.029939,5114.23,TRANSFER,ATM,FAILED,NO
User_1457,2025-06-07 07:55:40.029945,8342.08,DEPOSIT,BRANCH,PENDING,NO
User_3440,2026-01-09 07:55:40.029950,8097.74,TRANSFER,BRANCH,COMPLETED,NO
User_494,2025-12-05 07:55:40.029955,5029.14,DEPOSIT,ONLINE,PENDING,NO
User_537,2025-05-03 07:55:40.029960,5611.58,TRANSFER,ONLINE,COMPLETED,NO
User_3046,2025-05-28 07:55:40.029965,7863.87,DEPOSIT,ONLINE,COMPLETED,NO
User_1458,2025-04-01 07:55:40.029970,1545.75,TRANSFER,ONLINE,FAILED,NO
User_1237,2025-09-12 07:55:40.029975,8110.96,WITHDRAWAL,ATM,COMPLETED,NO
User_1875,2025-05-18 07:55:40.029980,3015.75,TRANSFER,ATM,PENDING,NO
User_4685,2025-07-27 07:55:40.029985,7584.34,DEPOSIT,ATM,FAILED,NO
User_3072,2026-01-20 07:55:40.029991,2254.59,WITHDRAWAL,BRANCH,COMPLETED,NO
User_275,2025-08-08 07:55:40.029998,818.34,TRANSFER,ONLINE,PENDING,NO
User_263,2025-10-21 07:55:40.030003,4534.39,TRANSFER,ATM,FAILED,NO
User_2383,2025-09-10 07:55:40.030008,8195.14,WITHDRAWAL,BRANCH,PENDING,NO
User_4167,2025-04-25 07:55:40.030018,8459.89,TRANSFER,ATM,PENDING,NO
User_4842,2025-09-10 07:55:40.030027,9590.24,TRANSFER,ATM,FAILED,NO
User_1580,2025-12-09 07:55:40.030032,5514.23,DEPOSIT,ATM,COMPLETED,NO
User_2770,2025-07-07 07:55:40.030037,5185.78,WITHDRAWAL,ONLINE,COMPLETED,NO
User_116,2025-08-13 07:55:40.030042,9904.99,TRANSFER,ATM,PENDING,NO
User_2976,2025-04-18 07:55:40.030047,6000.67,DEPOSIT,ATM,COMPLETED,NO
User_1656,2025-11-23 07:55:40.030055,8213.48,TRANSFER,ATM,PENDING,NO
User_4650,2025-03-14 07:55:40.030059,8478.75,DEPOSIT,BRANCH,FAILED,NO
User_1840,2025-06-08 07:55:40.030064,3172.69,TRANSFER,ONLINE,COMPLETED,NO
User_4643,2025-10-13 07:55:40.030069,7852.34,TRANSFER,ONLINE,FAILED,NO
User_4235,2025-07-12 07:55:40.030074,4635.71,TRANSFER,ONLINE,FAILED,NO
User_1231,2026-02-28 07:55:40.030079,6931.32,TRANSFER,BRANCH,PENDING,NO
User_2359,2025-08-15 07:55:40.030084,2184.15,WITHDRAWAL,ATM,COMPLETED,NO
User_1935,2025-07-06 07:55:40.030089,7889.0,TRANSFER,ONLINE,PENDING,NO
User_2621,2026-01-26 07:55:40.030094,3804.09,WITHDRAWAL,BRANCH,COMPLETED,NO
User_2234,2025-09-10 07:55:40.030099,9710.72,WITHDRAWAL,ATM,COMPLETED,NO
User_647,2025-05-05 07:55:40.030104,8591.67,DEPOSIT,ONLINE,FAILED,NO
User_992,2025-12-04 07:55:40.030108,4278.1,TRANSFER,ATM,FAILED,NO
User_4130,2025-06-13 07:55:40.030113,941.69,DEPOSIT,ONLINE,COMPLETED,NO
User_4669,2025-09-30 07:55:40.030118,5813.56,DEPOSIT,ONLINE,FAILED,NO
User_4970,2025-12-27 07:55:40.030123,6042.49,TRANSFER,BRANCH,FAILED,NO
User_1021,2025-05-20 07:55:40.030128,3428.75,DEPOSIT,BRANCH,PENDING,NO
User_2473,2025-03-18 07:55:40.030133,7192.97,TRANSFER,ATM,PENDING,NO
