User_ID,Transaction_Time,Amount,Transaction_Type,Location,Status,risk_score,risk_level,flag_high_amount,flag_very_high_amount,flag_night,flag_online_high,flag_anomaly,flag_high_freq,Is_Fraud
User_3206,2025-03-28 07:55:40.061364,9498.55,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_775,2026-02-11 07:55:40.018050,9404.69,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_4812,2025-07-22 07:55:40.018137,9413.42,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_4474,2025-11-25 07:55:40.061803,9447.11,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4444,2025-08-04 07:55:40.060483,9355.22,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_3047,2025-08-20 07:55:40.060510,9468.09,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_2226,2025-09-14 07:55:40.106611,9260.95,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_2320,2025-09-12 07:55:40.031850,9362.95,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_122,2026-01-19 07:55:40.031894,9295.4,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_1761,2025-06-24 07:55:40.114780,9494.33,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_2968,2026-01-04 07:55:40.114958,9417.31,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_1657,2025-12-13 07:55:40.094210,9454.31,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_1272,2025-08-20 07:55:40.094832,9271.79,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3816,2025-07-05 07:55:40.016927,9468.24,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_4976,2025-08-04 07:55:40.125480,9270.44,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4115,2025-09-18 07:55:40.125485,9313.68,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4092,2025-04-17 07:55:40.095167,9372.79,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_3499,2025-05-31 07:55:40.061331,9305.07,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_240,2025-03-05 07:55:40.063844,9435.85,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_61,2026-01-24 07:55:40.064133,9425.36,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_874,2025-12-28 07:55:40.093508,9354.49,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4536,2026-01-01 07:55:40.093625,9478.86,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_4784,2026-01-20 07:55:40.062607,9311.38,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_2925,2025-11-22 07:55:40.127179,9327.67,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_4705,2025-11-14 07:55:40.029896,9326.27,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4040,2025-05-24 07:55:40.108536,9490.72,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_2964,2026-01-17 07:55:40.031140,9482.08,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3608,2025-12-15 07:55:40.031750,9389.73,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_2144,2026-02-20 07:55:40.092978,9453.58,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_2714,2025-05-11 07:55:40.063668,9345.35,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_1989,2026-02-15 07:55:40.063739,9357.12,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_4585,2025-03-16 07:55:40.014547,9408.66,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_2206,2025-06-28 07:55:40.014575,9417.26,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_2411,2025-04-05 07:55:40.014627,9269.11,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_2828,2025-12-22 07:55:40.014793,9448.01,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_795,2025-09-18 07:55:40.127874,9494.37,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3542,2025-03-14 07:55:40.040399,9465.31,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_718,2025-07-10 07:55:40.040967,9272.21,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4219,2025-11-02 07:55:40.108743,9299.84,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4235,2026-02-20 07:55:40.109164,9493.74,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1137,2025-06-08 07:55:40.114234,9287.25,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_3091,2026-01-26 07:55:40.114636,9306.03,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_3828,2025-05-01 07:55:40.039602,9407.85,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_1832,2025-04-25 07:55:40.066370,9469.0,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1044,2026-02-13 07:55:40.066375,9275.82,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_2232,2025-06-10 07:55:40.011999,9406.1,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3994,2025-09-29 07:55:40.091959,9498.99,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_2872,2025-05-20 07:55:40.092377,9491.49,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_625,2025-08-02 07:55:40.067347,9486.71,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1299,2025-09-17 07:55:40.067547,9349.03,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_1978,2025-07-04 07:55:40.091843,9429.53,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_3454,2025-05-29 07:55:40.012861,9385.45,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_888,2025-07-02 07:55:40.070196,9422.73,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_482,2025-04-24 07:55:40.090379,9446.89,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_779,2025-11-11 07:55:40.011105,9433.02,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4427,2025-03-19 07:55:40.010208,9388.16,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1189,2025-08-09 07:55:40.071826,9425.78,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_811,2025-07-12 07:55:40.009589,9269.19,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_559,2026-01-11 07:55:40.089537,9315.8,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_3366,2025-08-26 07:55:40.130884,9420.02,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_995,2025-07-05 07:55:40.008445,9326.64,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_1538,2025-10-01 07:55:40.071579,9444.33,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_4920,2025-11-16 07:55:40.037725,9302.4,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1212,2025-04-30 07:55:40.072735,9329.93,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3717,2025-10-14 07:55:40.073205,9420.86,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_3473,2025-06-01 07:55:40.072139,9315.63,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3441,2025-08-30 07:55:40.072464,9422.54,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_4110,2025-06-02 07:55:40.009422,9370.83,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_4291,2025-06-25 07:55:40.131451,9396.51,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_1430,2025-09-04 07:55:40.110454,9463.85,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_561,2026-02-02 07:55:40.111116,9366.01,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3800,2026-01-17 07:55:40.112512,9462.22,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_777,2025-12-12 07:55:40.035889,9373.39,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_1219,2025-06-07 07:55:40.034305,9383.63,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_4526,2025-08-22 07:55:40.034644,9299.79,DEPOSIT,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_2797,2026-02-26 07:55:40.033350,9326.64,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_4753,2026-01-16 07:55:40.134202,9408.77,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_1186,2025-03-03 07:55:40.132647,9306.09,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1860,2026-01-18 07:55:40.132900,9299.68,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_90,2025-04-13 07:55:40.133480,9391.42,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_1422,2025-10-19 07:55:40.075147,9459.73,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_2397,2025-04-13 07:55:40.075229,9442.83,WITHDRAWAL,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_397,2025-03-08 07:55:40.075277,9276.57,WITHDRAWAL,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_856,2025-04-23 07:55:40.075862,9418.99,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1500,2025-10-25 07:55:40.007209,9414.78,TRANSFER,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_333,2025-04-04 07:55:40.007288,9269.73,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1644,2025-04-25 07:55:40.077908,9380.79,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_2157,2025-03-19 07:55:40.076256,9446.27,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_2333,2025-03-15 07:55:40.005234,9374.86,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_4041,2026-01-06 07:55:40.134468,9307.85,DEPOSIT,ONLINE,PENDING,60,CRITICAL,1,0,0,1,1,0,NO
User_1170,2025-12-11 07:55:40.033363,9343.91,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_3117,2025-08-14 07:55:40.035904,9358.83,DEPOSIT,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_2821,2025-12-29 07:55:40.036282,9271.25,TRANSFER,ONLINE,COMPLETED,60,CRITICAL,1,0,0,1,1,0,YES
User_2526,2025-10-08 07:55:40.112797,9338.6,WITHDRAWAL,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1614,2025-12-11 07:55:40.035057,9478.91,TRANSFER,ONLINE,FAILED,60,CRITICAL,1,0,0,1,1,0,NO
User_1490,2025-05-13 07:55:40.002771,9526.75,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2556,2025-08-14 07:55:40.002465,9980.2,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1387,2025-06-10 07:55:40.002527,9640.8,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_71,2025-11-15 07:55:40.136100,9709.7,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2351,2025-12-03 07:55:40.136004,9975.66,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_869,2025-07-28 07:55:40.135769,9704.04,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1674,2025-04-24 07:55:40.135472,9909.58,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1525,2025-06-25 07:55:40.135354,9568.37,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3467,2025-05-30 07:55:40.080816,9703.82,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2898,2026-02-26 07:55:40.081714,9862.65,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_645,2025-03-02 07:55:40.004279,9764.56,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3335,2025-09-15 07:55:40.004422,9907.71,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3586,2025-08-09 07:55:40.004523,9857.16,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4436,2025-04-08 07:55:40.003403,9892.09,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1570,2025-06-11 07:55:40.003550,9991.45,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1141,2025-08-23 07:55:40.003756,9655.75,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4482,2025-08-08 07:55:40.003981,9650.02,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1938,2025-07-23 07:55:40.003992,9899.28,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3949,2025-07-23 07:55:40.004062,9611.14,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2134,2026-02-05 07:55:40.004093,9507.1,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3796,2025-05-06 07:55:40.081787,9648.3,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_520,2025-05-25 07:55:40.079039,9837.8,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3028,2026-02-04 07:55:40.079206,9513.18,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3173,2025-03-24 07:55:40.079304,9950.46,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2529,2026-02-14 07:55:40.082473,9887.28,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1126,2025-12-27 07:55:40.034430,9772.2,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4534,2026-02-11 07:55:40.034435,9572.34,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4088,2025-11-19 07:55:40.034472,9596.71,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3640,2025-11-05 07:55:40.034539,9995.53,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2966,2025-12-13 07:55:40.033226,9822.41,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3664,2025-11-04 07:55:40.033468,9776.17,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1187,2026-01-15 07:55:40.033520,9786.94,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1932,2025-10-22 07:55:40.036010,9939.56,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_873,2025-10-31 07:55:40.036224,9731.98,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2423,2025-04-17 07:55:40.112624,9779.96,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4715,2025-02-28 07:55:40.112722,9633.04,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1444,2025-07-12 07:55:40.112901,9718.64,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2115,2025-10-14 07:55:40.112906,9727.81,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4196,2025-11-06 07:55:40.112911,9985.56,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2457,2025-06-21 07:55:40.113156,9775.71,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_959,2025-07-07 07:55:40.113335,9894.1,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3321,2025-08-14 07:55:40.110396,9588.23,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_171,2025-11-22 07:55:40.110532,9817.78,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_737,2025-11-26 07:55:40.110556,9920.36,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1190,2025-11-02 07:55:40.110801,9710.76,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4396,2025-12-29 07:55:40.110862,9719.52,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2881,2025-08-30 07:55:40.110916,9649.88,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4195,2026-01-20 07:55:40.036509,9906.86,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1434,2025-11-04 07:55:40.036676,9992.4,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_543,2025-11-22 07:55:40.036891,9619.99,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4082,2026-01-06 07:55:40.037065,9787.69,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2058,2025-06-09 07:55:40.111306,9767.07,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3218,2025-11-15 07:55:40.035619,9872.45,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3283,2025-03-10 07:55:40.035797,9610.82,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2286,2025-12-07 07:55:40.033948,9847.2,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1797,2025-10-04 07:55:40.034046,9574.8,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3944,2025-12-19 07:55:40.034361,9925.21,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2264,2025-10-04 07:55:40.110042,9986.8,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3534,2025-05-14 07:55:40.037619,9606.51,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_546,2025-11-29 07:55:40.033776,9950.25,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3685,2025-05-24 07:55:40.033800,9623.19,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_3486,2026-02-10 07:55:40.033825,9990.45,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4602,2025-05-23 07:55:40.032680,9817.52,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_218,2025-07-07 07:55:40.032718,9985.23,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1119,2025-04-01 07:55:40.032792,9980.44,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_3590,2025-11-17 07:55:40.032957,9536.01,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1459,2026-01-20 07:55:40.033044,9748.59,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3003,2025-05-14 07:55:40.033054,9993.94,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1128,2026-02-06 07:55:40.114080,9579.18,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_504,2025-12-17 07:55:40.037874,9555.97,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_770,2025-07-31 07:55:40.037888,9569.8,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1627,2025-12-19 07:55:40.038106,9687.88,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3853,2025-06-02 07:55:40.110220,9830.51,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3768,2026-01-13 07:55:40.032210,9834.11,TRANSFER,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2750,2025-06-01 07:55:40.109352,9750.2,TRANSFER,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_1987,2025-10-12 07:55:40.039617,9714.16,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_4617,2025-04-27 07:55:40.039773,9884.47,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4329,2025-10-03 07:55:40.039814,9772.6,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_155,2025-07-11 07:55:40.039832,9741.53,WITHDRAWAL,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_264,2025-08-22 07:55:40.040135,9680.79,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1325,2026-01-16 07:55:40.038565,9521.41,WITHDRAWAL,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4696,2025-10-15 07:55:40.038617,9698.46,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2959,2025-04-22 07:55:40.038745,9562.32,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_2335,2025-03-03 07:55:40.109517,9526.37,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_248,2026-01-17 07:55:40.109602,9517.59,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4669,2025-11-01 07:55:40.109741,9684.18,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4079,2025-05-19 07:55:40.109793,9883.98,WITHDRAWAL,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3175,2025-12-26 07:55:40.109857,9573.62,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_2256,2025-11-05 07:55:40.109991,9580.87,TRANSFER,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4323,2025-04-16 07:55:40.109064,9746.08,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1489,2026-02-23 07:55:40.109198,9767.75,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_1625,2026-02-13 07:55:40.109308,9815.64,DEPOSIT,ATM,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_4591,2026-01-04 07:55:40.109318,9502.99,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3098,2026-02-04 07:55:40.114124,9919.74,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3341,2025-03-18 07:55:40.114263,9713.77,DEPOSIT,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4521,2025-03-05 07:55:40.114288,9758.31,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4929,2025-06-13 07:55:40.114328,9775.79,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3044,2025-12-24 07:55:40.114544,9793.23,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1583,2025-11-27 07:55:40.114584,9522.52,TRANSFER,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_4460,2025-08-17 07:55:40.114686,9927.32,WITHDRAWAL,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1981,2026-01-15 07:55:40.114715,9913.81,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1416,2025-11-16 07:55:40.114770,9983.87,DEPOSIT,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_2838,2025-11-10 07:55:40.031935,9935.28,DEPOSIT,BRANCH,PENDING,55,HIGH,1,1,0,0,1,0,NO
User_733,2025-03-25 07:55:40.032072,9923.55,WITHDRAWAL,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3172,2025-07-10 07:55:40.032121,9621.79,TRANSFER,ATM,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_3050,2025-08-30 07:55:40.032321,9574.13,DEPOSIT,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_1234,2025-05-05 07:55:40.032344,9949.28,TRANSFER,ATM,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
User_243,2026-01-23 07:55:40.032566,9721.35,DEPOSIT,BRANCH,FAILED,55,HIGH,1,1,0,0,1,0,NO
User_889,2025-07-06 07:55:40.032606,9871.9,WITHDRAWAL,BRANCH,COMPLETED,55,HIGH,1,1,0,0,1,0,NO
